product_name,expert_partner_name,expert_role,proficiency_level,contact_type,hire_type,expert_tenure_category,reporting_period,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,N/A,Before Season,0,0,0,0,0,0,0,0,0,0,2.296668,2
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,30-60 days,26-Apr,0,0,0,0,0,0,27,45,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,Re-Hire,30-60 days,After Season,0,0,0,0,0.57,0.71,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,< 30 days,26-Mar,0,0,0,0,0,0,31,43,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,30-60 days,Before Season,0,0,0,0,0,0,169,270,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,30-60 days,26-Mar,0,0,0,0,0,0,59,73,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,< 30 days,26-Mar,0,0,0,0,0,0,169,218,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,Re-Hire,< 30 days,Before Season,4,6,0,0,7.32,7.94,0,0,429.166667,16,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,New Hire,< 30 days,26-Jan,14,17,0,0,117.6,133.53,0,0,7426,266,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,509,590,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,Re-Hire,30-60 days,26-Mar,-2,5,0,0,46.75,50.45,0,0,3418.816668,104,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,New Hire,30-60 days,26-Apr,17,24,0,0,305.06,338.01,0,0,28111.08333,674,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,< 30 days,Before Season,0,0,0,0,0,0,96,163,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,Re-Hire,< 30 days,26-Mar,2,4,0,0,25.43,26.75,0,0,5292.433332,64,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Phone,Re-Hire,30-60 days,Before Season,19,20,0,0,156.96,168.18,0,0,17775.01667,377,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,< 30 days,26-Feb,0,0,0,0,0,0,209,253,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,158.108317,90
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,Re-Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,2838.903692,995
TTL Full Service Consumer,JDA,Tax Expert,PL3,Engagement,New Hire,N/A,26-Feb,0,0,0,0,0,0,0,0,0,0,2723.197485,974
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,60-90 days,26-Apr,40,57,0,0,540.72,612.29,0,0,48609.1,1138,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,30-60 days,26-Mar,24,35,0,0,220.92,243.92,0,0,14086,507,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,90-120 days,26-Mar,109,137,0,1,896.25,983,0,0,77859.36667,2020,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,120+ days,26-Apr,64,72,0,0,977.06,1099.95,0,0,97528.63333,2164,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,60-90 days,26-Feb,93,105,0,0,714.03,757.02,0,0,75299.1,1803,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,60-90 days,26-Mar,39,47,0,0,379.02,418.3,0,0,29921.83333,869,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,60-90 days,26-Mar,110,128,0,0,895.3,973.32,0,0,89658.44999,2021,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,90-120 days,26-Apr,0,0,0,0,0,0,419,613,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,26-Feb,87,110,0,0,737.35,798.81,0,0,66802.63333,1835,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,< 30 days,26-Feb,0,0,0,0,3.11,3.23,0,0,598.683334,10,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,26-Apr,3,6,0,0,100.1,112.28,0,0,7289.666663,211,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,90-120 days,26-Mar,0,0,0,0,0,0,961,1131,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,Before Season,48,53,0,0,423.49,457.25,0,0,33829.6,979,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,60-90 days,26-Mar,0,0,0,0,0,0,963,1143,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,< 30 days,26-Jan,0,0,0,0,0,0,74,109,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,30-60 days,26-Mar,0,0,0,0,0,0,87,101,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,30-60 days,26-Feb,0,0,0,0,5.42,5.64,0,0,510.883332,17,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,90-120 days,26-Apr,27,35,0,0,461.56,529.75,0,0,44428.86667,1053,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,30-60 days,26-Feb,0,0,0,0,0,0,865,1130,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,26-Mar,15,16,1,1,79.56,85.84,0,0,6469.200007,182,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,< 30 days,26-Mar,3,3,0,0,16.24,17.48,0,0,2272.966669,39,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,< 30 days,26-Mar,0,0,0,0,0,0,5,5,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,120+ days,After Season,0,0,0,0,79.7,89.39,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,< 30 days,Before Season,0,0,0,0,0,0,91,161,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,60-90 days,After Season,0,0,0,0,1.38,1.42,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,30-60 days,26-Apr,0,0,0,0,0,0,61,90,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,30-60 days,Before Season,0,0,0,0,0,0,433,684,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,120+ days,26-Apr,0,0,0,0,0,0,944,1312,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,60-90 days,After Season,0,0,0,0,18.56,22.56,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,30-60 days,26-Feb,0,0,0,0,0,0,9,11,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,< 30 days,26-Mar,0,0,0,0,0,0,26,28,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,90-120 days,26-Apr,99,138,0,0,1272.02,1436.35,0,0,125673.9167,2785,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,60-90 days,26-Apr,0,0,0,0,0,0,54,71,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,60-90 days,26-Mar,0,0,0,0,0,0,389,456,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,90-120 days,After Season,0,0,0,0,26.03,30.79,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,30-60 days,26-Jan,0,0,0,0,0,0,232,332,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,< 30 days,26-Jan,8,8,0,0,71.29,79.94,0,0,6089.950005,178,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,Before Season,0,0,0,0,0,0,1,2,0,0,170.681327,103
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,30-60 days,26-Apr,6,7,0,0,58.95,67.31,0,0,4463.649994,132,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,< 30 days,Before Season,22,26,0,0,95.56,106.57,0,0,8097.716663,232,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,221,270,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,< 30 days,26-Mar,0,0,0,0,4.06,4.14,0,0,129.016667,7,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,After Season,0,0,0,0,5.57,6.79,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,60-90 days,26-Feb,0,0,0,0,0,0,864,1086,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,90-120 days,26-Apr,0,0,0,0,0,0,1272,1640,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,60-90 days,26-Apr,3,6,0,0,56.66,63.78,0,0,7277.983331,145,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,60-90 days,26-Apr,0,0,0,0,0,0,509,675,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,< 30 days,26-Feb,0,0,0,0,0,0,5,6,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,30-60 days,26-Jan,23,27,0,0,216.47,231.76,0,0,20567.28333,547,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,30-60 days,26-Apr,0,0,0,0,0,0,88,117,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,90-120 days,After Season,0,0,0,0,27.86,31.77,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,26-Jan,0,0,0,0,0,0,0,0,0,0,1240.632696,620
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,10227.80182,3966
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,641.688062,292
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,3467.377741,1304
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,288.419626,103
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,N/A,26-Feb,0,0,0,0,0,0,0,0,0,0,165.886571,70
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,New Hire,120+ days,Before Season,1,1,0,0,0,0,0,0,6796.099994,806,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,10296.75561,3145
TTL Full Service Consumer,JDA,Tax Associate,PL4,Phone,Re-Hire,120+ days,Before Season,1,1,0,0,0,0,0,0,4744.533332,423,0,0
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,New Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,2385.397755,762
TTL Full Service Consumer,JDA,Tax Associate,PL4,Engagement,Re-Hire,N/A,26-Feb,0,0,0,0,0,0,0,0,0,0,5781.783585,2369
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,30-60 days,26-Feb,19,31,0,0,222.55,247.77,0,0,17994.91667,528,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,60-90 days,26-Mar,18,32,0,0,210.83,236.16,0,0,23767.38334,473,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,60-90 days,26-Apr,1,1,0,0,21.47,23.99,0,0,1788.766664,43,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,60-90 days,26-Mar,46,60,2,2,394.23,429.95,0,0,25522.20001,891,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,90-120 days,26-Mar,0,0,0,0,0,0,310,369,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,60-90 days,26-Feb,25,37,0,0,183.45,204.29,0,0,25224.6,449,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,< 30 days,Before Season,5,9,0,0,26.67,30.9,0,0,2231.98333,69,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,30-60 days,26-Mar,0,0,0,0,0,0,35,44,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,90-120 days,26-Apr,19,35,0,0,320.07,368.62,0,0,28609.1,752,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,< 30 days,26-Feb,0,0,0,0,0,0,19,29,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,90-120 days,26-Apr,33,39,0,0,498.49,563.41,0,0,37141.08333,1152,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,90-120 days,26-Apr,0,0,0,0,0,0,452,635,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,30-60 days,Before Season,1,8,0,0,124.09,137.66,0,0,8474.033326,279,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,60-90 days,26-Apr,0,0,0,0,0,0,20,30,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,60-90 days,26-Apr,12,14,0,0,166.86,182.29,0,0,13095.6,349,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,30-60 days,26-Feb,0,0,0,0,0,0,10,12,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,< 30 days,26-Jan,0,0,0,0,0,0,26,46,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,60-90 days,26-Feb,0,0,0,0,0,0,216,284,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,30-60 days,26-Jan,0,0,0,0,0,0,55,89,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,90-120 days,After Season,0,0,0,0,21.77,23.31,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,30-60 days,26-Feb,0,0,0,0,7.58,7.98,0,0,487.099999,14,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,< 30 days,Before Season,0,0,0,0,0,0,35,48,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,120+ days,26-Apr,26,38,0,0,311.58,360.11,0,0,33104.79999,697,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,30-60 days,26-Jan,4,7,0,0,58.15,66.05,0,0,5924.266664,142,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,Before Season,0,0,0,0,0,0,1,1,0,0,47.299512,29
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,90-120 days,After Season,0,0,0,0,9.46,10.21,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,30-60 days,26-Mar,5,5,0,0,28.98,32.17,0,0,2110.649996,71,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,120+ days,After Season,0,0,0,0,27.41,34.51,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,60-90 days,26-Mar,0,0,0,0,0,0,218,275,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,32,36,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,90-120 days,26-Apr,0,0,0,0,0,0,291,417,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,30-60 days,26-Mar,9,9,0,0,32.79,35.62,0,0,2079.066668,61,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,New Hire,60-90 days,After Season,0,0,0,0,0.55,0.71,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,60-90 days,26-Mar,0,0,0,0,0,0,465,549,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,30-60 days,Before Season,0,0,0,0,0,0,134,202,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,< 30 days,26-Jan,2,2,0,0,29.74,33.63,0,0,2290.649998,78,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,30-60 days,26-Feb,0,0,0,0,0,0,252,351,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,60-90 days,26-Apr,0,0,0,0,0,0,166,205,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,26-Jan,0,0,0,0,0,0,0,0,0,0,336.637548,185
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,120+ days,26-Apr,0,0,0,0,0,0,310,417,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,N/A,26-Feb,0,0,0,0,0,0,0,0,0,0,17.540394,12
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,< 30 days,26-Feb,2,4,0,0,16.95,20.48,0,0,1157.016667,45,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,1561.705838,558
TTL Full Service Consumer,JDA,Tax Expert,PL4,Phone,Re-Hire,90-120 days,26-Mar,43,50,0,0,277.52,311.28,0,0,29518.33334,632,0,0
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,26-Mar,0,0,0,0,0,0,0,0,0,0,3191.165772,942
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,1951.194848,759
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,26-Feb,0,0,0,0,0,0,0,0,0,0,1828.712473,715
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,New Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,132.218489,67
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,26-Apr,0,0,0,0,0,0,0,0,0,0,2756.164,1045
TTL Full Service Consumer,JDA,Tax Expert,PL4,Engagement,Re-Hire,N/A,After Season,0,0,0,0,0,0,0,0,0,0,188.479356,83
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,30-60 days,26-Mar,0,0,0,0,26.73,34.46,0,0,794.183334,54,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,Re-Hire,90-120 days,26-Apr,0,0,0,0,1.26,1.71,0,0,47.633333,3,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,90-120 days,26-Apr,0,0,0,0,11.19,15.55,0,0,383.899998,23,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,60-90 days,26-Apr,0,0,0,0,6.82,9.12,0,0,388.233332,15,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,30-60 days,26-Apr,0,0,0,0,1.12,1.88,0,0,32.699999,3,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,90-120 days,26-Mar,0,0,0,0,33.38,42.42,0,0,937.116669,62,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,< 30 days,26-Apr,0,0,0,0,0.67,0.71,0,0,54.483333,1,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,120+ days,26-Apr,0,0,0,0,4.01,4.7,0,0,92.416667,6,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,Re-Hire,60-90 days,26-Apr,0,0,0,0,0.35,0.61,0,0,11.85,1,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,Re-Hire,120+ days,26-Apr,0,0,0,0,3.05,4.11,0,0,59.216666,6,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,120+ days,26-Mar,0,0,0,0,16.52,21.26,0,0,627.133333,35,0,0
TTL Full Service Consumer,JDA,Tax Associate,TTLA,Phone,New Hire,60-90 days,26-Mar,0,0,0,0,0.2,0.3,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,60-90 days,26-Apr,0,0,0,0,1.14,1.42,0,0,65.033334,2,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,90-120 days,26-Apr,0,0,0,0,1.17,1.61,0,0,7.833333,1,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,Re-Hire,90-120 days,26-Mar,0,0,0,0,2.06,2.22,0,0,48.483334,3,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,120+ days,26-Mar,0,0,0,0,3.77,5.35,0,0,104.433334,8,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,< 30 days,26-Apr,0,0,0,0,0.22,0.61,0,0,11.35,1,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,90-120 days,26-Mar,0,0,0,0,5.48,9.63,0,0,248.883336,16,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,Re-Hire,60-90 days,26-Apr,0,0,0,0,1.07,1.28,0,0,57.566666,2,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,Re-Hire,120+ days,26-Mar,0,0,0,0,0.59,0.61,0,0,47.416667,1,0,0
TTL Full Service Consumer,JDA,Tax Expert,TTLA,Phone,New Hire,120+ days,26-Apr,0,0,0,0,0.97,1.05,0,0,8.366667,2,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,New Hire,< 30 days,26-Mar,0,0,0,0,7.41,8.05,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,Re-Hire,< 30 days,26-Apr,0,0,0,0,2.11,2.13,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,New Hire,< 30 days,26-Feb,0,0,0,0,7.55,10.73,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,New Hire,30-60 days,26-Mar,0,0,0,0,27.75,35.92,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,New Hire,60-90 days,26-Mar,0,0,0,0,5.08,5.58,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,UNKNOWN,Phone,New Hire,60-90 days,26-Apr,0,0,0,0,5.49,6.7,0,0,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,Re-Hire,N/A,26-Feb,0,0,0,0,0,0,0,1,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,60-90 days,26-Mar,0,0,0,0,0,0,3,3,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,< 30 days,26-Feb,0,0,0,0,0,0,7,11,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,< 30 days,26-Mar,0,0,0,0,0,0,10,10,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,60-90 days,26-Apr,0,0,0,0,0,0,4,4,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,30-60 days,26-Mar,0,0,0,0,0,0,20,27,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,N/A,Before Season,0,0,0,0,0,0,2,2,0,0,0,0
TTL Full Service Consumer,JDA,Tax Associate,Unknown,Engagement,New Hire,N/A,26-Feb,0,0,0,0,0,0,0,2,0,0,0,0
TTL Full Service Consumer,JDA,Tax Expert,Unknown,Engagement,New Hire,N/A,26-Mar,0,0,0,0,0,0,1,1,0,0,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,30-60 days,26-Mar,0,0,0,0,19.42,29.61,0,0,1457.416666,101,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,60-90 days,26-Mar,0,0,0,0,5.8,8.74,0,0,581.95,48,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,< 30 days,26-Feb,0,0,0,0,4.96,5.92,0,0,193.500001,17,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,30-60 days,26-Apr,0,0,0,0,4.86,7.57,0,0,245.033335,22,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,120+ days,After Season,0,0,0,0,4.43,6.8,0,0,313.450002,12,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,60-90 days,After Season,0,0,0,0,10.83,17.35,0,0,975.716666,52,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,90-120 days,26-Apr,0,0,0,0,1,1.86,0,0,107.216667,5,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,90-120 days,After Season,0,0,0,0,18.74,26.89,0,0,1716.066667,67,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,60-90 days,26-Apr,0,0,0,0,7.51,12.05,0,0,638.683331,32,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,< 30 days,26-Mar,0,0,0,0,2.75,4.97,0,0,446.033333,13,0,0
TTL Full Service Consumer,MAGNIT,Tax Expert,OTHER,Phone,New Hire,30-60 days,26-Feb,0,0,0,0,1.97,3.39,0,0,317.35,8,0,0
